user_id,age,gender,hobby,budget,travel_style,destination_city,destination_country,activities,climate,rating
7024,39,Male,Foodie,Medium,Group,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,4.4
7025,25,Female,Beaches,Medium,Solo,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.2
7026,45,Male,Foodie,Low,Family,Osaka,Japan,"Street Food, Nightlife",Temperate,4.3
7027,41,Female,Photography,Medium,Solo,Paris,France,"Landmarks, Museums",Mild,2.8
7028,31,Male,Hiking,Low,Group,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.8
7029,22,Male,Wildlife,Medium,Couple,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3.7
7030,42,Male,Art,Low,Solo,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.5
7031,24,Male,Art,Medium,Couple,Vienna,Austria,"Classical Art, Museums",Continental,4.2
7032,36,Female,Wildlife,Medium,Couple,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,4.4
7033,18,Female,History,Medium,Family,Beijing,China,"Great Wall, Palaces",Temperate,4.3
7034,18,Male,Hiking,Medium,Family,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.3
7035,36,Non-binary,Wildlife,High,Couple,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,5
7036,36,Female,Beaches,Low,Family,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,4.3
7037,26,Male,Hiking,Low,Solo,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.8
7038,32,Female,Hiking,Low,Solo,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.4
7039,37,Male,Wildlife,Medium,Couple,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3.7
7040,32,Male,Wildlife,Medium,Solo,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,4
7041,35,Female,Photography,Low,Family,Paris,France,"Landmarks, Museums",Mild,3.6
7042,29,Male,Foodie,Medium,Solo,Lyon,France,"Gourmet Dining, Cafes",Mild,2.6
7043,38,Male,Foodie,Medium,Business,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,3.6
7044,38,Female,Hiking,High,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.3
7045,51,Female,Beaches,Low,Family,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.2
7046,18,Male,Hiking,Medium,Solo,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4
7047,33,Male,Photography,Medium,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.9
7048,48,Male,Beaches,High,Business,Phuket,Thailand,"Island Hopping, Beaches",Tropical,4.4
7049,34,Female,Photography,Medium,Couple,Kyoto,Japan,"Temples, Street Photography",Temperate,4
7050,18,Female,History,Medium,Couple,Athens,Greece,"Historical Sites, Cultural Tours",Warm,3.8
7051,36,Male,Beaches,Medium,Couple,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,4.1
7052,28,Male,Wildlife,Medium,Family,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3.9
7053,25,Female,Hiking,Low,Solo,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.3
7054,34,Male,Art,Medium,Solo,Vienna,Austria,"Classical Art, Museums",Continental,4.6
7055,36,Male,Wildlife,Low,Business,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,4.5
7056,30,Male,Art,Low,Group,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.1
7057,31,Male,Hiking,Medium,Group,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.1
7058,53,Female,Hiking,Medium,Solo,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.4
7059,34,Female,Beaches,Low,Business,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.5
7060,23,Male,History,Medium,Couple,Cairo,Egypt,"Pyramids, Museums",Desert,3.7
7061,29,Female,Hiking,Medium,Family,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.4
7062,19,Non-binary,Art,High,Couple,Vienna,Austria,"Classical Art, Museums",Continental,5
7063,43,Female,Beaches,High,Family,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,3.6
7064,56,Male,Foodie,Medium,Solo,Lyon,France,"Gourmet Dining, Cafes",Mild,3.5
7065,38,Female,Photography,Medium,Group,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.1
7066,34,Male,History,High,Family,Athens,Greece,"Historical Sites, Cultural Tours",Warm,4.3
7067,21,Male,Photography,Medium,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.1
7068,18,Male,Art,Low,Solo,New York,USA,"Museums, Street Art",Varied,4
7069,34,Female,Music Festivals,Medium,Couple,Reykjavik,Iceland,"Indie Music, Cultural Festivals",Cold,3.5
7070,40,Female,Art,Medium,Family,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4
7071,18,Male,Photography,Low,Couple,Kyoto,Japan,"Temples, Street Photography",Temperate,4.2
7072,18,Female,Beaches,Medium,Family,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.4
7073,39,Female,Hiking,Low,Couple,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.6
7074,30,Female,Photography,Medium,Couple,Paris,France,"Landmarks, Museums",Mild,3.3
7075,34,Female,Music Festivals,Medium,Family,Barcelona,Spain,"Beach Parties, Music Events",Mediterranean,3.9
7076,40,Non-binary,Hiking,Medium,Family,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.9
7077,47,Female,Hiking,High,Family,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.7
7078,34,Male,Foodie,High,Couple,Lyon,France,"Gourmet Dining, Cafes",Mild,4.2
7079,37,Female,History,Medium,Family,Cairo,Egypt,"Pyramids, Museums",Desert,3.3
7080,28,Male,Beaches,Low,Group,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.8
7081,25,Female,Hiking,Low,Family,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.1
7082,24,Male,Wildlife,Medium,Solo,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,3.6
7083,24,Female,Art,Low,Group,Vienna,Austria,"Classical Art, Museums",Continental,4
7084,21,Male,Beaches,Medium,Couple,Phuket,Thailand,"Island Hopping, Beaches",Tropical,4.1
7085,19,Female,History,High,Couple,Cairo,Egypt,"Pyramids, Museums",Desert,3.9
7086,34,Female,Wildlife,Medium,Couple,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,3.4
7087,29,Female,History,High,Family,Cairo,Egypt,"Pyramids, Museums",Desert,4.1
7088,34,Non-binary,Hiking,High,Family,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.6
7089,43,Non-binary,Photography,Medium,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.3
7090,36,Male,Foodie,Medium,Group,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,4.3
7091,52,Female,Beaches,Low,Family,Bali,Indonesia,"Surfing, Relaxing",Tropical,4
7092,39,Male,History,Medium,Solo,Athens,Greece,"Historical Sites, Cultural Tours",Warm,4
7093,18,Female,Photography,High,Solo,Istanbul,Turkey,"Architecture, Markets",Temperate,4.2
7094,22,Female,Hiking,Medium,Solo,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.3
7095,27,Female,Beaches,Low,Couple,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.3
7096,23,Male,Hiking,Low,Family,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4
7097,41,Female,Foodie,Low,Business,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,4.7
7098,35,Non-binary,Photography,Medium,Couple,Paris,France,"Landmarks, Museums",Mild,5
7099,30,Male,Music Festivals,Medium,Family,Barcelona,Spain,"Beach Parties, Music Events",Mediterranean,3.8
7100,18,Female,Wildlife,High,Family,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,3.8
7101,19,Female,Hiking,Medium,Group,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.2
7102,35,Female,Hiking,Low,Couple,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.8
7103,38,Male,Hiking,Low,Group,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.7
7104,45,Male,Foodie,Medium,Couple,Lyon,France,"Gourmet Dining, Cafes",Mild,4.4
7105,20,Female,Art,Medium,Couple,Vienna,Austria,"Classical Art, Museums",Continental,4.3
7106,18,Male,Photography,Low,Family,Istanbul,Turkey,"Architecture, Markets",Temperate,5
7107,26,Male,Photography,Medium,Family,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.5
7108,27,Female,Music Festivals,Medium,Family,Austin,USA,"Live Music, Festivals",Warm,3.4
7109,29,Male,Hiking,Low,Solo,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.6
7110,34,Female,History,High,Solo,Beijing,China,"Great Wall, Palaces",Temperate,3.8
7111,22,Male,Hiking,Medium,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,4
7112,42,Female,Art,Medium,Group,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.6
7113,38,Male,Music Festivals,Low,Solo,Barcelona,Spain,"Beach Parties, Music Events",Mediterranean,4.2
7114,24,Non-binary,Photography,High,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.3
7115,28,Male,History,Medium,Group,Beijing,China,"Great Wall, Palaces",Temperate,3.9
7116,39,Female,Wildlife,Medium,Solo,Nairobi,Kenya,"Safari, Nature Parks",Savannah,4.6
7117,26,Male,Foodie,Low,Couple,Bangkok,Thailand,"Street Food, Markets",Tropical,3.6
7118,37,Male,Wildlife,Low,Solo,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,3.4
7119,29,Male,Music Festivals,Medium,Couple,Reykjavik,Iceland,"Indie Music, Cultural Festivals",Cold,3.7
7120,21,Female,Wildlife,Medium,Family,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3.9
7121,31,Male,Wildlife,High,Couple,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,4.6
7122,35,Female,Art,Medium,Solo,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.1
7123,26,Female,Beaches,Medium,Family,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,3.8
7124,41,Male,Art,Medium,Group,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.7
7125,30,Female,Hiking,Medium,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,5
7126,43,Female,Hiking,Medium,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.8
7127,38,Male,Photography,Medium,Group,Kyoto,Japan,"Temples, Street Photography",Temperate,4.2
7128,34,Male,Art,Low,Couple,Vienna,Austria,"Classical Art, Museums",Continental,4
7129,22,Female,Art,High,Couple,New York,USA,"Museums, Street Art",Varied,4.7
7130,33,Male,Foodie,High,Solo,Lyon,France,"Gourmet Dining, Cafes",Mild,3.1
7131,46,Female,Hiking,Low,Solo,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.3
7132,43,Female,Art,Medium,Couple,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.3
7133,30,Male,Beaches,Medium,Couple,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,4.2
7134,27,Male,Foodie,Medium,Family,Osaka,Japan,"Street Food, Nightlife",Temperate,3.4
7135,36,Male,Photography,Medium,Solo,Kyoto,Japan,"Temples, Street Photography",Temperate,5
7136,27,Female,Hiking,Low,Group,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.8
7137,48,Female,Foodie,High,Group,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,4.1
7138,28,Male,Hiking,Medium,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.4
7139,38,Female,Art,High,Solo,New York,USA,"Museums, Street Art",Varied,4
7140,18,Male,Beaches,High,Family,Phuket,Thailand,"Island Hopping, Beaches",Tropical,4.4
7141,38,Female,Art,High,Business,Vienna,Austria,"Classical Art, Museums",Continental,5
7142,22,Male,Art,Low,Couple,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4
7143,34,Female,Photography,Low,Family,Kyoto,Japan,"Temples, Street Photography",Temperate,4
7144,42,Male,Hiking,High,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.2
7145,42,Female,Photography,Low,Group,Kyoto,Japan,"Temples, Street Photography",Temperate,3.8
7146,40,Female,Art,Low,Family,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.2
7147,31,Male,Art,Low,Solo,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.8
7148,31,Female,Art,Medium,Couple,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.2
7149,43,Male,Hiking,Low,Solo,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.5
7150,33,Non-binary,Wildlife,Low,Family,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,4.8
7151,43,Female,Hiking,Low,Solo,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.8
7152,31,Female,History,High,Solo,Athens,Greece,"Historical Sites, Cultural Tours",Warm,4.1
7153,36,Female,Art,Medium,Solo,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.8
7154,35,Male,Wildlife,Medium,Couple,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,3.8
7155,41,Male,Beaches,Low,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.5
7156,38,Female,Beaches,Medium,Family,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.1
7157,49,Male,Wildlife,Medium,Family,Nairobi,Kenya,"Safari, Nature Parks",Savannah,4
7158,32,Male,Foodie,Low,Family,Osaka,Japan,"Street Food, Nightlife",Temperate,4.2
7159,18,Female,Art,Low,Couple,New York,USA,"Museums, Street Art",Varied,3.4
7160,18,Male,History,Medium,Group,Cairo,Egypt,"Pyramids, Museums",Desert,5
7161,45,Non-binary,Photography,Medium,Family,Paris,France,"Landmarks, Museums",Mild,4.7
7162,41,Female,Art,Medium,Solo,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.2
7163,44,Non-binary,Hiking,Low,Solo,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.5
7164,41,Male,Wildlife,High,Group,Nairobi,Kenya,"Safari, Nature Parks",Savannah,4.2
7165,29,Male,Hiking,High,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.6
7166,30,Female,Art,Low,Couple,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.6
7167,31,Female,Wildlife,Medium,Family,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3.4
7168,18,Male,Art,Medium,Family,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.4
7169,45,Male,Wildlife,Low,Business,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,4.2
7170,41,Male,Art,Medium,Group,New York,USA,"Museums, Street Art",Varied,3.3
7171,27,Male,Music Festivals,Medium,Couple,Reykjavik,Iceland,"Indie Music, Cultural Festivals",Cold,3.5
7172,29,Female,Wildlife,Medium,Couple,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,4.3
7173,34,Female,History,Medium,Couple,Cairo,Egypt,"Pyramids, Museums",Desert,4.2
7174,35,Male,Art,Medium,Solo,New York,USA,"Museums, Street Art",Varied,3.1
7175,20,Male,Art,Low,Couple,Vienna,Austria,"Classical Art, Museums",Continental,4.4
7176,49,Female,Music Festivals,Low,Couple,Reykjavik,Iceland,"Indie Music, Cultural Festivals",Cold,3.5
7177,44,Male,Art,Low,Couple,New York,USA,"Museums, Street Art",Varied,3.3
7178,32,Male,History,Medium,Couple,Beijing,China,"Great Wall, Palaces",Temperate,4.8
7179,30,Non-binary,Hiking,Medium,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.2
7180,34,Female,Wildlife,Medium,Couple,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,4
7181,27,Female,Music Festivals,Low,Couple,Barcelona,Spain,"Beach Parties, Music Events",Mediterranean,4
7182,35,Male,Beaches,High,Family,Bali,Indonesia,"Surfing, Relaxing",Tropical,5
7183,39,Female,Hiking,Low,Solo,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.5
7184,44,Male,Beaches,High,Group,Phuket,Thailand,"Island Hopping, Beaches",Tropical,3.8
7185,43,Male,Music Festivals,Medium,Couple,Berlin,Germany,"Electronic Music, Nightlife",Temperate,3.5
7186,35,Female,Art,Medium,Solo,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.9
7187,18,Male,Hiking,Low,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.1
7188,33,Female,Photography,Low,Group,Paris,France,"Landmarks, Museums",Mild,4.4
7189,34,Female,Photography,Low,Family,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.5
7190,33,Female,Art,Low,Family,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,2.9
7191,26,Female,Hiking,Medium,Family,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.9
7192,27,Male,Wildlife,High,Family,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,4.4
7193,25,Female,Art,Low,Couple,Vienna,Austria,"Classical Art, Museums",Continental,4.5
7194,20,Female,Hiking,Medium,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,5
7195,46,Female,Hiking,Medium,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.3
7196,33,Female,Photography,Medium,Solo,Paris,France,"Landmarks, Museums",Mild,4
7197,32,Non-binary,Beaches,High,Family,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.4
7198,18,Non-binary,Art,Medium,Solo,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.2
7199,26,Male,Hiking,High,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.7
7200,31,Male,Beaches,Medium,Family,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,3.8
7201,41,Male,Music Festivals,Low,Group,Barcelona,Spain,"Beach Parties, Music Events",Mediterranean,3.8
7202,37,Male,Hiking,Low,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.6
7203,40,Female,Hiking,Low,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.2
7204,32,Female,Music Festivals,Medium,Family,Reykjavik,Iceland,"Indie Music, Cultural Festivals",Cold,3.7
7205,32,Female,Photography,Low,Group,Paris,France,"Landmarks, Museums",Mild,4.1
7206,45,Male,History,Low,Group,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,4.2
7207,27,Female,History,Low,Family,Beijing,China,"Great Wall, Palaces",Temperate,4.2
7208,22,Female,Hiking,Medium,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.9
7209,38,Female,Foodie,Medium,Solo,Bangkok,Thailand,"Street Food, Markets",Tropical,3.9
7210,28,Male,Foodie,High,Family,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,3.8
7211,43,Female,Hiking,Medium,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.6
7212,30,Female,Foodie,Medium,Couple,Osaka,Japan,"Street Food, Nightlife",Temperate,3.9
7213,46,Female,Hiking,High,Family,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.6
7214,30,Female,Art,Low,Business,Vienna,Austria,"Classical Art, Museums",Continental,3.9
7215,18,Female,Art,Medium,Family,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.2
7216,40,Male,Photography,Medium,Couple,Istanbul,Turkey,"Architecture, Markets",Temperate,4.6
7217,22,Female,Hiking,Medium,Group,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.7
7218,18,Female,Foodie,Low,Family,Bangkok,Thailand,"Street Food, Markets",Tropical,4.8
7219,35,Female,Photography,Medium,Family,Kyoto,Japan,"Temples, Street Photography",Temperate,4.6
7220,18,Male,Beaches,Low,Solo,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.7
7221,27,Male,Art,Medium,Couple,New York,USA,"Museums, Street Art",Varied,4.3
7222,45,Male,Art,Medium,Group,Vienna,Austria,"Classical Art, Museums",Continental,3.9
7223,20,Female,Photography,Low,Group,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.7
7224,31,Non-binary,Wildlife,Medium,Couple,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,4.5
7225,47,Male,Photography,Medium,Business,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.4
7226,40,Male,Hiking,High,Family,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.9
7227,49,Female,History,Medium,Family,Beijing,China,"Great Wall, Palaces",Temperate,3.6
7228,33,Female,Beaches,Medium,Group,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.1
7229,27,Male,Beaches,Low,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.3
7230,28,Female,Art,Medium,Business,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.6
7231,26,Non-binary,Hiking,High,Group,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.9
7232,53,Non-binary,Hiking,Medium,Solo,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.7
7233,38,Female,Art,Low,Couple,New York,USA,"Museums, Street Art",Varied,4
7234,34,Male,Music Festivals,Medium,Business,Barcelona,Spain,"Beach Parties, Music Events",Mediterranean,3.8
7235,26,Female,Foodie,Medium,Family,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,4.8
7236,34,Female,Art,High,Group,New York,USA,"Museums, Street Art",Varied,4
7237,28,Male,History,High,Group,Cairo,Egypt,"Pyramids, Museums",Desert,4.8
7238,26,Male,Beaches,Low,Family,Phuket,Thailand,"Island Hopping, Beaches",Tropical,4
7239,39,Male,Hiking,Low,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.3
7240,45,Female,Wildlife,Medium,Family,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,4.5
7241,33,Non-binary,Music Festivals,Medium,Couple,Berlin,Germany,"Electronic Music, Nightlife",Temperate,3.9
7242,29,Male,History,Medium,Solo,Beijing,China,"Great Wall, Palaces",Temperate,3.9
7243,38,Female,Foodie,Low,Solo,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,4.3
7244,38,Female,Art,Medium,Family,Vienna,Austria,"Classical Art, Museums",Continental,3.8
7245,45,Female,History,Low,Couple,Athens,Greece,"Historical Sites, Cultural Tours",Warm,3.4
7246,25,Non-binary,History,Medium,Group,Cairo,Egypt,"Pyramids, Museums",Desert,4.1
7247,31,Female,Art,Medium,Solo,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.9
7248,18,Female,Wildlife,High,Solo,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,3.9
7249,44,Female,History,Medium,Family,Beijing,China,"Great Wall, Palaces",Temperate,3.8
7250,36,Female,History,High,Family,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,4
7251,30,Female,Photography,Medium,Group,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.2
7252,31,Non-binary,Hiking,Medium,Family,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.9
7253,41,Male,Beaches,Low,Group,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.5
7254,22,Male,Wildlife,High,Solo,Nairobi,Kenya,"Safari, Nature Parks",Savannah,4
7255,33,Male,Photography,Low,Group,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.4
7256,19,Female,Beaches,Low,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.2
7257,18,Male,Foodie,High,Solo,Lyon,France,"Gourmet Dining, Cafes",Mild,4.4
7258,37,Male,Foodie,Low,Family,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,3.7
7259,24,Male,Hiking,Medium,Solo,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4
7260,32,Male,Photography,High,Solo,Paris,France,"Landmarks, Museums",Mild,3.7
7261,52,Female,Art,Medium,Solo,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.5
7262,20,Female,Art,Medium,Family,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.7
7263,19,Female,History,High,Family,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,3.8
7264,41,Male,Wildlife,Medium,Couple,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3.9
7265,39,Non-binary,Foodie,Medium,Solo,Lyon,France,"Gourmet Dining, Cafes",Mild,3.9
7266,50,Male,Photography,Medium,Couple,Paris,France,"Landmarks, Museums",Mild,4
7267,52,Male,Music Festivals,Low,Group,Austin,USA,"Live Music, Festivals",Warm,3.7
7268,18,Non-binary,Hiking,High,Solo,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4
7269,39,Female,Hiking,High,Solo,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.2
7270,25,Female,Foodie,High,Group,Osaka,Japan,"Street Food, Nightlife",Temperate,4.3
7271,34,Male,Hiking,High,Solo,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3
7272,43,Male,Art,Low,Couple,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.1
7273,39,Female,Foodie,Low,Solo,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,3.6
7274,43,Male,Photography,Medium,Family,Istanbul,Turkey,"Architecture, Markets",Temperate,4.1
7275,39,Female,Wildlife,High,Couple,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,4.2
7276,37,Male,Hiking,High,Couple,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.2
7277,45,Female,Hiking,Low,Business,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,5
7278,35,Female,Wildlife,Medium,Couple,Nairobi,Kenya,"Safari, Nature Parks",Savannah,4.5
7279,25,Female,History,Low,Solo,Athens,Greece,"Historical Sites, Cultural Tours",Warm,3.6
7280,38,Female,Photography,Medium,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.3
7281,37,Male,History,Medium,Solo,Cairo,Egypt,"Pyramids, Museums",Desert,3.7
7282,27,Male,Hiking,Medium,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,4
7283,38,Male,Hiking,Low,Family,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.4
7284,30,Male,Music Festivals,Low,Couple,Barcelona,Spain,"Beach Parties, Music Events",Mediterranean,3.5
7285,42,Male,Wildlife,Low,Solo,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,4.4
7286,26,Male,Beaches,High,Family,Phuket,Thailand,"Island Hopping, Beaches",Tropical,3.7
7287,42,Male,Photography,Low,Group,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.4
7288,21,Female,Hiking,High,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4
7289,41,Female,Photography,Low,Business,Istanbul,Turkey,"Architecture, Markets",Temperate,3.8
7290,37,Female,Foodie,High,Couple,Bangkok,Thailand,"Street Food, Markets",Tropical,3.4
7291,40,Male,Art,High,Couple,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.5
7292,31,Male,Wildlife,Low,Couple,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,3.3
